size smiles gsk3b sa qed sa max_or_val 
32 O=C(CC1CC1)N1[C@@H]2CC[C@H]1c1ccc(Nc3nc(Nc4ccccc4)ncc3F)cc12 0.7 0.6627585049758186 0.5321126119924628 0.6627585049758186 0
32 CC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(Br)c(Nc4ccc(C(=O)O)cc4)n3)cc12 0.79 0.6613723516750252 0.44973277149798246 0.6613723516750252 0
33 O=C(O)c1ccc(Nc2nc(Nc3ccc4c(c3)[C@H]3CC[C@@H]4N3C(=O)CO)ncc2Br)cc1 0.74 0.6525529656803202 0.38995018656947605 0.6525529656803202 0
33 O=C(O)c1ccc(Nc2nc(Nc3ccc4c(c3)[C@H]3CC[C@@H]4N3C(=O)CCl)ncc2Br)cc1 0.76 0.6511192504593708 0.368645192829145 0.6511192504593708 0
33 NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3nc(Nc4ccc(C(=O)O)cc4)ncc3Br)cc12 0.82 0.6518604943218913 0.3904928417109202 0.6518604943218913 0
35 O=C(O)c1ccc(Nc2nc(Nc3ccc4c(c3)[C@H]3CC[C@@H]4N3C(=O)CC3CC3)ncc2Cl)cc1 0.74 0.6544478804600931 0.3826674853829541 0.6544478804600931 0
37 O=C(O)c1ccc(Nc2nc(Nc3ccc4c(c3)[C@H]3CC[C@@H]4N3C(=O)c3ccccc3)ncc2Br)cc1 0.75 0.6671736861453681 0.25039583317812186 0.6671736861453681 0
35 CC1(C)Oc2ccc(Nc3nc(Nc4ccccc4)ncc3Cl)nc2N(Cc2ccccc2)C1=O 0.61 0.8205076953167144 0.35995177807559176 0.8205076953167144 1
34 COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC 0.85 0.7917673370092285 0.4706880685636287 0.7917673370092285 1
28 CC1(C)Oc2ccc(Nc3nc(Nc4ccccc4)ncc3Cl)nc2NC1=O 0.73 0.814338841191328 0.6092267674842519 0.814338841191328 1
28 CC1(C)Oc2ccc(Nc3nc(Nc4ccccc4)ncc3F)nc2NC1=O 0.76 0.8138386488836358 0.6355301104096718 0.8138386488836358 1
32 COc1cc(Nc2ncc(C)c(Nc3ccc4c(n3)N(C)C(=O)C(C)(C)O4)n2)ccc1C 0.63 0.7969565412511189 0.6184451325169753 0.7969565412511189 0
35 CC1(C)Oc2ccc(Nc3nc(Nc4ccc(Nc5ccccc5)cc4)ncc3F)nc2NC1=O 0.72 0.8095147021712459 0.2976458752208764 0.8095147021712459 0
41 CC1CCN(C(=O)CN2C(=O)C(C)(C)Oc3ccc(Nc4nc(Nc5ccc(C(=O)O)cc5)ncc4Cl)nc32)CC1 0.62 0.7824012634891974 0.3655386293570391 0.7824012634891974 0
28 CC1(C)Oc2ccc(Nc3nc(Nc4ccccc4)ncc3F)nc2NC1=O 0.76 0.8138386488836358 0.6355301104096718 0.8138386488836358 0
37 CC1(C)Oc2ccc(Nc3nc(Nc4ccccc4)ncc3F)nc2N(C/C=C/c2ccccc2)C1=O 0.71 0.7960813044200018 0.3382930724274926 0.7960813044200018 0
35 CC1(C)Oc2ccc(Nc3nc(Nc4ccccc4)ncc3Cl)nc2N(Cc2ccccc2)C1=O 0.61 0.8205076953167144 0.35995177807559176 0.8205076953167144 0
34 COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC 0.85 0.7917673370092285 0.4706880685636287 0.7917673370092285 0
28 CC1(C)Oc2ccc(Nc3nc(Nc4ccccc4)ncc3Cl)nc2NC1=O 0.73 0.814338841191328 0.6092267674842519 0.814338841191328 0
32 CC1(C)Oc2ccc(Nc3nc(Nc4ccc5ccccc5c4)ncc3Cl)nc2NC1=O 0.65 0.8074405384703142 0.39193866941247374 0.8074405384703142 0
30 COc1ccc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc1 0.7 0.8114957660959576 0.5850749958772259 0.8114957660959576 0
35 CC1(C)Oc2ccc(Nc3nc(Nc4cccc(Nc5ccccc5)c4)ncc3F)nc2NC1=O 0.73 0.8052431103966841 0.29764587522087627 0.8052431103966841 0
29 CC1(C)Oc2ccc(Nc3nc(Nc4ccc(F)cc4)ncc3F)nc2NC1=O 0.73 0.808535062920406 0.6153064478736533 0.808535062920406 0
17 O=C(NN=Cc1ccccc1)c1ccncc1 0.68 0.9152339695390835 0.6398015227007373 0.9152339695390835 1
17 COc1cc(/C=C2/SC(=O)NC2=O)ccc1O 0.97 0.8597545587371196 0.7826894962582861 0.8597545587371196 1
19 O=C1Nc2ccc(Cl)cc2/C1=C/c1cccc(Cl)c1 0.81 0.8841882940243413 0.7704156222909763 0.8841882940243413 1
19 COc1cccc(/C=C2\C(=O)Nc3ccccc32)c1 0.77 0.9014407778368252 0.8323372385397101 0.9014407778368252 1
18 O=C1Nc2ccc(Cl)cc2/C1=C\c1ccccc1 0.8 0.8992147554289064 0.7711625838037873 0.8992147554289064 1
19 O=C1Nc2ccc(Cl)cc2/C1=C\c1cccc(Cl)c1 0.81 0.8841882940243413 0.7704156222909763 0.8841882940243413 0
21 O=C1NC(=O)/C(=C\c2cccc(Nc3ccccc3)c2)S1 0.66 0.8784209344258497 0.846840657066913 0.8784209344258497 0
20 COc1cccc(/C=C2/C(=O)Nc3ccc(Cl)cc32)c1 0.76 0.8887045427522783 0.8514885547883024 0.8887045427522783 0
17 O=C(NN=Cc1ccccc1)c1ccncc1 0.68 0.9152339695390835 0.6398015227007373 0.9152339695390835 0
18 COc1ccc(/C=C2\SC(=O)NC2=O)cc1OC 0.75 0.8777830039496162 0.8470427096503325 0.8777830039496162 0
25 O=C1Nc2ccc(Cl)cc2/C1=C/c1cccc(Cc2ccccc2)c1 0.73 0.8841772364908519 0.6304843480910522 0.8841772364908519 0
17 COc1cc(/C=C2/SC(=O)NC2=O)ccc1O 0.97 0.8597545587371196 0.7826894962582861 0.8597545587371196 0
18 O=C1Nc2ccc(Cl)cc2/C1=C/c1ccccc1 0.8 0.8992147554289064 0.7711625838037873 0.8992147554289064 0
19 O=C1Nc2ccc(Cl)cc2/C1=C/c1cccc(Cl)c1 0.81 0.8841882940243413 0.7704156222909763 0.8841882940243413 0
24 O=C1Nc2ccccc2/C1=C/c1cccc(Cc2ccccc2)c1 0.67 0.8952394994483223 0.6935807169797941 0.8952394994483223 0
19 COc1cccc(/C=C2\C(=O)Nc3ccccc32)c1 0.77 0.9014407778368252 0.8323372385397101 0.9014407778368252 0
18 O=C1Nc2ccc(Cl)cc2/C1=C\c1ccccc1 0.8 0.8992147554289064 0.7711625838037873 0.8992147554289064 0
21 O=C1NC(=O)/C(=C/c2cccc(Cc3ccccc3)c2)S1 0.66 0.8805712496843616 0.880023714887157 0.8805712496843616 0
25 O=C1Nc2ccc(Cl)cc2/C1=C/c1cccc(Nc2ccccc2)c1 0.73 0.8823803977131912 0.6079912888134626 0.8823803977131912 0
29 COc1cc2ncnc(Nc3ccccc3)c2cc1NC(=O)c1ccccc1F 0.46 0.8862643982192533 0.514874199496982 0.8862643982192533 1
32 CCOCCCOc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cc1OC 0.68 0.8666335470805753 0.31886939162372535 0.8666335470805753 1
35 CCCCOCCOc1cc2ncnc(Nc3ccc(-c4ccccc4)cc3)c2cc1NC(C)=O 0.53 0.8535683721083753 0.2541346274218295 0.8535683721083753 0
33 COC(=O)CCCOc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cc1OC 0.58 0.8665623731608927 0.2745952765601557 0.8665623731608927 0
32 CCOCCCOc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cc1OC 0.68 0.8666335470805753 0.31886939162372535 0.8666335470805753 0
34 CC(C)CCCOc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cc1OC1CC1 0.56 0.8492072290470153 0.2536028576910994 0.8492072290470153 0
24 Cn1c(Nc2ccccc2)nc2cnc(Nc3ccccc3)nc21 0.86 0.8738093802717243 0.5983682924600291 0.8738093802717243 1
29 CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3cccc(C(=O)O)c3)nc21 0.71 0.8453474976499431 0.44344787732020563 0.8453474976499431 0
29 CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(C(=O)O)cc3)nc21 0.75 0.8493161723487385 0.44344787732020563 0.8493161723487385 0
34 Cn1c(Nc2ccccc2)nc2cnc(Nc3ccc(OCCOc4ccccc4)cc3)nc21 0.8 0.854835814982532 0.2932320956120808 0.854835814982532 0
31 Cn1c(Nc2ccccc2)nc2cnc(Nc3ccc(Nc4ccccc4)cc3)nc21 0.84 0.8615125204841632 0.3402602060620106 0.8615125204841632 0
30 CC(C)n1c(CCCO)nc2cnc(Nc3ccc(Oc4ccccc4)cc3)nc21 0.64 0.8436662804767765 0.43663372578769216 0.8436662804767765 0
40 CC(C)n1c(Nc2ccc(Nc3ccccc3)cc2)nc2cnc(Nc3ccc(Nc4ccccc4)cc3)nc21 0.77 0.832873079945754 0.1503416049642965 0.832873079945754 0
32 CC(C)n1c(Nc2ccc(C(N)=O)cc2)nc2cnc(Nc3ccc(C(=O)O)cc3)nc21 0.71 0.8355186098192551 0.3461595484121574 0.8355186098192551 0
32 CCn1c(Nc2ccccc2Cl)nc2cnc(Nc3ccc(-c4ccccc4)cc3)nc21 0.62 0.8560981951984148 0.30895746243761757 0.8560981951984148 0
28 Cn1c(Nc2ccc(Br)cc2)nc2cnc(Nc3ccc(C(=O)O)cc3)nc21 0.8 0.8517755719605589 0.42568340507109537 0.8517755719605589 0
37 CC(C)n1c(Nc2ccc(Cl)cc2)nc2cnc(Nc3ccc(OCCOc4ccccc4)cc3)nc21 0.68 0.8359353822217432 0.19382116945671435 0.8359353822217432 0
32 Cn1c(Nc2cccc(Cl)c2)nc2cnc(Nc3ccc(Oc4ccccc4)cc3)nc21 0.69 0.8529967222033247 0.321248741158751 0.8529967222033247 0
31 CCn1c(Nc2cccnc2)nc2cnc(Nc3ccc(-c4ccccc4)cc3)nc21 0.61 0.8488869351998822 0.39247883208316797 0.8488869351998822 0
35 Cn1c(Nc2ccc(Cl)cc2)nc2cnc(Nc3ccc(OCCOc4ccccc4)cc3)nc21 0.73 0.8489621500228272 0.24839508933903268 0.8489621500228272 0
33 O=C(O)c1ccc(Nc2ncc3nc(Nc4ccc(Br)cc4)n(-c4ccccc4)c3n2)cc1 0.82 0.8491628539301236 0.271647013501839 0.8491628539301236 0
31 COc1ccc(Nc2nc3cnc(Nc4ccccc4)nc3n2-c2ccccc2)cc1 0.73 0.8655779050995478 0.39642015534084224 0.8655779050995478 0
31 CCn1c(Nc2ccccc2)nc2cnc(Nc3ccc(-c4ccccc4)cc3)nc21 0.65 0.8657790756681096 0.36190449272769604 0.8657790756681096 0
26 CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccccc3)nc21 0.79 0.8597011993263498 0.5391360285844978 0.8597011993263498 0
33 CC(C)n1c(Nc2ccccc2)nc2cnc(Nc3ccc(Nc4ccccc4)cc3)nc21 0.77 0.8480761337345116 0.2659408993386679 0.8480761337345116 0
29 CCn1c(Nc2cccc(Br)c2)nc2cnc(Nc3ccc(C(N)=O)cc3)nc21 0.69 0.8412670527935947 0.4046522153732641 0.8412670527935947 0
28 COc1ccc(Nc2nc3cnc(Nc4ccccc4)nc3n2C(C)C)cc1 0.7 0.8552713364429899 0.4996473970418433 0.8552713364429899 0
29 c1ccc(Nc2nc3cnc(Nc4ccc(-c5ccccc5)cc4)nc3[nH]2)cc1 0.74 0.8647816459140873 0.37591721942960393 0.8647816459140873 0
24 Cn1c(Nc2ccccc2)nc2cnc(Nc3ccccc3)nc21 0.86 0.8738093802717243 0.5983682924600291 0.8738093802717243 0
26 COc1ccccc1Nc1nc2cnc(Nc3ccccc3)nc2n1C 0.79 0.8647428997312083 0.5713478113091457 0.8647428997312083 0
23 COc1cccc(Nc2nccc(-c3cccc(OC)c3)n2)c1 0.94 0.9063822244852394 0.7743487027908672 0.9063822244852394 1
28 c1ccc(-c2ccc(Nc3nccc(-c4c[nH]c5ncccc45)n3)cc2)cc1 0.94 0.8716414693964565 0.44668087165465037 0.8716414693964565 1
23 COc1cccc(Nc2nccc(-c3cccc(OC)c3)n2)c1 0.94 0.9063822244852394 0.7743487027908672 0.9063822244852394 0
29 Fc1ccc(-c2ccc(Nc3nccc(-c4c[nH]c5cnccc45)n3)cc2)cc1 0.91 0.8577496141660972 0.42707527606877693 0.8577496141660972 0
30 COc1ccc(Nc2nccc(-c3cn(-c4ccccc4)c4cnccc34)n2)cc1 0.84 0.8556021649977831 0.4426208438925057 0.8556021649977831 0
28 c1ccc(-c2ccc(Nc3nccc(-c4c[nH]c5ncccc45)n3)cc2)cc1 0.94 0.8716414693964565 0.44668087165465037 0.8716414693964565 0
32 COc1cccc(Nc2ccc(Nc3nccc(-c4cn(C)c5cnccc45)n3)cc2)c1 0.83 0.8418008138563527 0.3748661061279596 0.8418008138563527 0
30 COc1ccc(-c2ccc(Nc3nccc(-c4c[nH]c5ncccc45)n3)cc2)cc1 0.87 0.8651191917912142 0.41583208895202944 0.8651191917912142 0
30 Cn1cc(-c2ccnc(Nc3ccc(Nc4ccccc4)cc3)n2)c2ccncc21 0.85 0.8512766680228478 0.41229976733299983 0.8512766680228478 0
30 COc1ccc(-c2ccnc(Nc3ccc(Nc4ccccc4)cc3OC)n2)cn1 0.77 0.865991638165065 0.4503099362376513 0.865991638165065 0
32 COc1ccc(-c2ccc(Nc3nccc(-c4c[nH]c5cnccc45)n3)c(OC)c2)cc1 0.8 0.8452243817777929 0.37786920308349076 0.8452243817777929 0
32 COc1ccc(Nc2ccc(Nc3nccc(-c4c[nH]c5cnccc45)n3)c(C)c2)cc1 0.76 0.8413598973260744 0.3193501931582007 0.8413598973260744 0
31 COc1cc(-c2ccc(F)cc2)ccc1Nc1nccc(-c2c[nH]c3cnccc23)n1 0.82 0.8442843165810431 0.3949473079015964 0.8442843165810431 0
28 c1ccc(-c2ccc(Nc3nccc(-c4c[nH]c5cnccc45)n3)cc2)cc1 0.88 0.8649092349642219 0.44668087165465037 0.8649092349642219 0
30 Cn1cc(-c2ccnc(Nc3ccc(-c4ccc(F)cc4)cc3)n2)c2ccncc21 0.83 0.85130160320003 0.4315737643345063 0.85130160320003 0
32 COc1cccc(-c2ccc(Nc3nccc(-c4c[nH]c5ccccc45)n3)c(OC)c2)c1 0.83 0.8617582606648634 0.3483431154608338 0.8617582606648634 0
30 COc1cc(-c2ccccc2)ccc1Nc1nccc(-c2c[nH]c3ncccc23)n1 0.89 0.8574901511689151 0.41583208895202944 0.8574901511689151 0
30 COc1ccccc1Nc1ccc(Nc2nccc(-c3ccccc3OC)n2)cc1 0.87 0.8895481066965336 0.41936190170106064 0.8895481066965336 0
31 COc1cc(-c2ccc(F)cc2)ccc1Nc1nccc(-c2c[nH]c3ncccc23)n1 0.88 0.8504986868261825 0.3949473079015964 0.8504986868261825 0
32 COc1cccc(-c2ccc(Nc3nccc(-c4c[nH]c5ncccc45)n3)c(OC)c2)c1 0.86 0.8471456583735376 0.37786920308349076 0.8471456583735376 0
30 COc1cccc(-c2ccc(Nc3nccc(-c4c[nH]c5cnccc45)n3)cc2)c1 0.85 0.8544403672449741 0.4158320889520295 0.8544403672449741 0
37 C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1 0.8 0.7776638315501924 0.37351787019809934 0.7776638315501924 1
37 C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1 0.8 0.7776638315501924 0.37351787019809934 0.7776638315501924 0
33 Cc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1Nc1nccc(-c2ccc(O)cc2)n1 0.63 0.873064742909938 0.33768488397459634 0.873064742909938 1
33 COc1cccc(-c2ccnc(Nc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4)ccc3C)n2)c1 0.68 0.8658220260523275 0.31952388783635527 0.8658220260523275 1
38 Cc1ccc(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccc(F)c2)n1 0.69 0.8349937814570197 0.25861484340065627 0.8349937814570197 1
39 Cc1ccc(C(=O)Nc2cc(CCc3ccccc3)cc(C(=O)O)c2)cc1Nc1nccc(-c2ccsc2)n1 0.62 0.8341819002381151 0.18821795496187002 0.8341819002381151 0
33 Cc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1Nc1nccc(-c2ccc(O)cc2)n1 0.63 0.873064742909938 0.33768488397459634 0.873064742909938 0
33 COc1cccc(-c2ccnc(Nc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4)ccc3C)n2)c1 0.68 0.8658220260523275 0.31952388783635527 0.8658220260523275 0
32 Cc1cc(Cl)cc(NC(=O)c2ccc(C)c(Nc3nccc(-c4ccc(Cl)nc4)n3)c2)c1 0.62 0.849111605029173 0.3316426256713024 0.849111605029173 0
38 Cc1ccc(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccc(F)c2)n1 0.69 0.8349937814570197 0.25861484340065627 0.8349937814570197 0
38 Cc1ccc(C(=O)Nc2cccc(-c3cccc(Cl)c3)c2)cc1Nc1nccc(-c2ccc(Cl)c(Cl)c2)n1 0.67 0.856447293571816 0.2176814130002418 0.856447293571816 0
39 CNC(=O)c1cc(NC(=O)c2ccc(C)c(Nc3nccc(-c4cccc(Cl)c4)n3)c2)cc(-n2ccnc2)c1 0.57 0.8229953374646056 0.24720155126928464 0.8229953374646056 0
34 Cc1ccc(C(=O)Nc2cccc(F)c2)cc1Nc1nccc(-c2ccnc3ccccc23)n1 0.58 0.8625511295909158 0.33713860166936266 0.8625511295909158 0
40 Cc1ccc(C(=O)Nc2cc(OCCO)cc(-c3ccc(N)cc3)c2)cc1Nc1nccc(-c2cnccn2)n1 0.62 0.8164677582957464 0.1949619117079326 0.8164677582957464 0
42 Cc1ccc(-c2ccnc(Nc3cc(C(=O)Nc4cc(-c5ccc(C)nc5C)cc(C(C)(C)C)c4)ccc3C)n2)cn1 0.59 0.8079915981386032 0.21934066958662343 0.8079915981386032 0
35 O=C(Nc1cc(I)cc(-n2cncn2)c1)c1cccc(Nc2nccc(-c3cccc(F)c3)n2)c1 0.64 0.825660679800683 0.2603036576146738 0.825660679800683 0
38 Cc1ccc(C(=O)Nc2cc(I)cc(-c3ccc(F)cc3F)c2)cc1Nc1nccc(-c2cnccn2)n1 0.65 0.8137236520756976 0.2033826062818143 0.8137236520756976 0
37 Cc1ccc(C(=O)Nc2cc(Br)cc(-c3ccc(Cl)nc3)c2)cc1Nc1nccc(-c2cnccn2)n1 0.6 0.8166230729318636 0.21770637816348967 0.8166230729318636 0
39 COc1ccc(-c2cc(I)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5Cl)n4)c3)c2)cn1 0.61 0.8239009693327376 0.17553614542527166 0.8239009693327376 0
33 Cc1ccc(C(=O)Nc2cc(N)cc(C(=O)O)c2)cc1Nc1nccc(-c2cnccn2)n1 0.62 0.8340254630408709 0.32870454052287346 0.8340254630408709 0
44 Cc1ccc(C(=O)Nc2cc(-c3ccccc3)cc(-c3ccc4ccccc4n3)c2)cc1Nc1nccc(-c2ccoc2)n1 0.65 0.8147204884788172 0.19775569721068176 0.8147204884788172 0
40 Cc1ccc(C(=O)Nc2cc(-c3cccc(F)c3)cc(C(C)(C)C)c2)cc1Nc1nccc(-c2cnccn2)n1 0.63 0.8204692008942851 0.23765501155779856 0.8204692008942851 0
37 Cc1cc(-c2cccc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)c2)ccc1F 0.63 0.8387611031259686 0.28802883785856864 0.8387611031259686 0
39 Cc1ccc(C(=O)Nc2cc(-c3ccncc3)cc(C(C)(C)C)c2)cc1Nc1nccc(-c2cnccn2)n1 0.64 0.817442864937133 0.2624662205094123 0.817442864937133 0
21 c1ccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)cc1 0.93 0.906323846814008 0.5512840557768072 0.906323846814008 1
21 c1ccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)cc1 0.93 0.906323846814008 0.5512840557768072 0.906323846814008 0
25 COc1ccc(-c2cnc3[nH]cc(-c4cncc(OC)c4)c3c2)cc1 0.75 0.8626372997152987 0.605217382374028 0.8626372997152987 0
29 Fc1cccc(-c2c[nH]c3ncc(-c4ccc(-c5cccc(Cl)c5)cc4)cc23)n1 0.7 0.8510849735262992 0.3406942182779438 0.8510849735262992 0
37 O=C(Nc1ccccc1)c1ccc(-c2cnc3[nH]cc(-c4cnc(-c5ccc(F)cc5)cn4)c3c2)cc1 0.72 0.8450850097603614 0.2830751433049397 0.8450850097603614 0
36 COc1cccc(-c2cccc(-c3c[nH]c4ncc(-c5ccc(Oc6ccccc6)cc5)cc34)n2)c1 0.77 0.8523846362118817 0.27075451641525883 0.8523846362118817 0
31 Oc1ccc(-c2ccc(-c3cnc4[nH]cc(-c5ccc6c[nH]nc6c5)c4c3)cc2)cc1 0.66 0.8206406141296481 0.3323702140441746 0.8206406141296481 0
22 Fc1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1 0.86 0.8975925000890452 0.5499631693567276 0.8975925000890452 0
34 Fc1ccc(-c2ccc(-c3cnc4[nH]cc(-c5cccc(-c6ccccc6)n5)c4c3)cc2)cc1 0.8 0.8623628523016483 0.30360676217813254 0.8623628523016483 0
21 c1ccc(-c2cccc(-c3c[nH]c4ncccc34)n2)cc1 0.88 0.8881792802694416 0.5905275701471158 0.8881792802694416 0
27 c1ccc(-c2cnc3[nH]cc(-c4cccc(-c5ccccc5)n4)c3c2)cc1 0.81 0.8800089861965351 0.4374227543852529 0.8800089861965351 0
22 Fc1ccccc1-c1c[nH]c2ncc(-c3ccccc3)cc12 0.81 0.8912201923967378 0.5499631693567275 0.8912201923967378 0
29 Oc1cccc(-c2c[nH]c3ncc(-c4ccc(Oc5ccccc5)cc4)cc23)n1 0.72 0.844149793056974 0.41454079164415913 0.844149793056974 0
23 COc1cncc(-c2c[nH]c3ncc(-c4ccccc4)cc23)c1 0.78 0.867384645637397 0.613512574529154 0.867384645637397 0
27 c1ccc(-c2cccc(-c3c[nH]c4ncc(-c5ccccc5)cc34)c2)cc1 0.82 0.8921951210493366 0.39338470989641 0.8921951210493366 0
30 COc1cncc(-c2c[nH]c3ncc(-c4ccc(Oc5ccccc5)cc4)cc23)c1 0.71 0.85901219092691 0.3922903892872962 0.85901219092691 0
24 O=C(O)c1cccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)n1 0.8 0.8668115687874339 0.5989128462039373 0.8668115687874339 0
23 Cc1nc(-c2c[nH]c3ncc(-c4ccccc4)cc23)ccc1F 0.71 0.8606235562877651 0.5809027787484793 0.8606235562877651 0
21 c1ccc(-c2cnc3[nH]cc(-c4ccccn4)c3c2)cc1 0.8 0.8851807454709066 0.5905275701471159 0.8851807454709066 0
27 c1ccc(-c2cnc3[nH]cc(-c4ccccc4-c4ccccc4)c3c2)cc1 0.84 0.8930688152563643 0.39338470989641 0.8930688152563643 0
27 c1ccc(-c2ccc(-c3c[nH]c4ncc(-c5ccccc5)cc34)cc2)cc1 0.91 0.8975970203845693 0.39338470989641 0.8975970203845693 0
27 c1ccc(-c2cncc(-c3c[nH]c4ncc(-c5ccccc5)cc34)c2)cc1 0.8 0.8743159187701343 0.4374227543852529 0.8743159187701343 0
25 c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1 0.8 0.9191912301684072 0.5630721346750617 0.9191912301684072 1
26 Clc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1 0.76 0.9073809169771201 0.5018441797476008 0.9073809169771201 0
32 CCCCCC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1 0.61 0.8833222541182183 0.29181561734808636 0.8833222541182183 0
26 Fc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1 0.76 0.906210087806291 0.5470899263682921 0.906210087806291 0
32 CCCC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2c1 0.63 0.8760593376935313 0.32976826901594125 0.8760593376935313 0
25 c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1 0.8 0.9191912301684072 0.5630721346750617 0.9191912301684072 0
26 CCCOc1ccc(Nc2ncnc3ccc(NC(=O)CO)cc23)cc1 0.59 0.8782970994613026 0.6045822557262457 0.8782970994613026 0
27 Fc1cccc(COc2ccc(Nc3ncnc4ccc(F)cc34)cc2)c1 0.74 0.8918362693056747 0.5273355612298408 0.8918362693056747 0
28 N#Cc1ccc2ncnc(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2c1 0.67 0.8779022886584951 0.49154819051683163 0.8779022886584951 0
33 Fc1cccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)c1 0.71 0.8757930250905781 0.2892893937424349 0.8757930250905781 0
34 Clc1cccc(COc2ccc(Nc3ncnc4ccc(Nc5ccccc5)cc34)cc2Cl)c1 0.69 0.8675695880213742 0.24360762963725976 0.8675695880213742 0
27 Clc1ccc2ncnc(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2c1 0.7 0.8940711281177488 0.4326301380520038 0.8940711281177488 0
34 Clc1cccc(COc2ccc(Nc3ncnc4ccc(-c5cccc(Cl)c5)cc34)cc2Cl)c1 0.71 0.8648137558535421 0.2504085451328978 0.8648137558535421 0
28 Clc1cccc(COc2ccc(Nc3ncnc4ccc(Cl)cc34)cc2Cl)c1 0.7 0.8806967875351077 0.37340102580698953 0.8806967875351077 0
34 Clc1cc(Nc2ncnc3ccc(OCc4ccccc4)cc23)ccc1OCc1ccccc1 0.7 0.8813133473511535 0.26159332637438565 0.8813133473511535 0
33 Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccc(Cl)cc5)cc34)cc2)c1 0.71 0.8796161813157961 0.2892893937424349 0.8796161813157961 0
32 Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccccc5)cc34)cc2)c1 0.74 0.8867739674440863 0.3290627355404694 0.8867739674440863 0
33 Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccccc5)cc34)cc2Cl)c1 0.73 0.8751619386512444 0.2892893937424349 0.8751619386512444 0
29 Nc1ncnc2n[nH]c(Nc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)c12 0.81 0.8527356606777252 0.40859818875756293 0.8527356606777252 1
29 Nc1ncnc2n[nH]c(Nc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)c12 0.81 0.8527356606777252 0.40859818875756293 0.8527356606777252 0
23 Nc1ncnc2n[nH]c(Nc3ccc(-c4ccccc4)cc3)c12 0.81 0.8525382655468994 0.539481728686016 0.8525382655468994 0
17 Nc1ncnc2n[nH]c(Nc3ccccc3)c12 0.7 0.8353662772313911 0.6178253501815081 0.8353662772313911 0
30 Nc1ncnc2n[nH]c(Nc3ccc(-c4ccc(Nc5ccccc5)cc4)cc3)c12 0.79 0.8458711364757432 0.33151060601824506 0.8458711364757432 0
24 O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1 0.99 0.8767725721319154 0.5701763663392925 0.8767725721319154 1
24 O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.96 0.8976867304373781 0.6615168638387949 0.8976867304373781 1
21 Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.92 0.9112579600126371 0.7549981290947186 0.9112579600126371 1
