size smiles gsk3b qed sa qed sa max_or_val 
19 ClCc1ccc2ncnc(Nc3ccccc3)c2c1 0.64 0.7272396349252263 0.8971526509636983 0.7272396349252263 0.8971526509636983 0
22 CCCCOc1ccc(Nc2ncnc3ccccc23)cc1 0.62 0.6771198814549637 0.9134426776038383 0.6771198814549637 0.9134426776038383 0
19 Fc1ccc(Nc2ncnc3ccc(Cl)cc23)cc1 0.64 0.7615270001294412 0.9110547638508112 0.7615270001294412 0.9110547638508112 0
19 Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1 0.76 0.7442495193857561 0.9044760225920699 0.7442495193857561 0.9044760225920699 0
18 Nc1ncnc2n[nH]c(Nc3ccc(F)cc3)c12 0.7 0.6390123456612439 0.8298567672632257 0.6390123456612439 0.8298567672632257 1
18 Nc1ncnc2n[nH]c(Nc3ccc(F)cc3)c12 0.7 0.6390123456612439 0.8298567672632257 0.6390123456612439 0.8298567672632257 0
20 c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1 0.81 0.74676063615185 0.9186302107684727 0.74676063615185 0.9186302107684727 1
16 CNc1nc(Nc2ccccc2)ncc1F 0.83 0.8301255421567212 0.8927016744224632 0.8301255421567212 0.8927016744224632 1
21 Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.92 0.7549981290947186 0.9112579600126371 0.7549981290947186 0.9112579600126371 1
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1F 0.89 0.7560428283782025 0.8981137242014715 0.7560428283782025 0.8981137242014715 1
22 Fc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.88 0.7560428283782025 0.9033036280476254 0.7560428283782025 0.9033036280476254 1
22 Fc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.88 0.7560428283782025 0.9033036280476254 0.7560428283782025 0.9033036280476254 0
20 c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1 0.81 0.74676063615185 0.9186302107684727 0.74676063615185 0.9186302107684727 0
22 Fc1cccc(Nc2ncc(F)c(Nc3ccccc3)n2)c1 0.85 0.7560428283782025 0.8966103588168561 0.7560428283782025 0.8966103588168561 0
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1F 0.89 0.7560428283782025 0.8981137242014715 0.7560428283782025 0.8981137242014715 0
16 CNc1nc(Nc2ccccc2)ncc1F 0.83 0.8301255421567212 0.8927016744224632 0.8301255421567212 0.8927016744224632 0
21 Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.92 0.7549981290947186 0.9112579600126371 0.7549981290947186 0.9112579600126371 0
22 Fc1cccc(Nc2nc(Nc3ccccc3)ncc2F)c1 0.85 0.7560428283782025 0.8966103588168561 0.7560428283782025 0.8966103588168561 0
23 Fc1ccc(Nc2ncc(F)c(Nc3cccc(F)c3)n2)cc1 0.83 0.7497184266838454 0.8891137625988671 0.7497184266838454 0.8891137625988671 0
22 Fc1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1 0.88 0.7560428283782025 0.9033036280476254 0.7560428283782025 0.9033036280476254 0
23 Fc1ccc(Nc2ncc(F)c(Nc3ccc(F)cc3)n2)cc1 0.86 0.7497184266838454 0.8956042054893096 0.7497184266838454 0.8956042054893096 0
22 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC 0.9 0.7869935859921958 0.8961438028034251 0.7869935859921958 0.8961438028034251 1
20 COc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1 0.67 0.7889219195289234 0.9039049941460147 0.7889219195289234 0.9039049941460147 1
19 Fc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1 0.75 0.7615270001294412 0.9028368617529091 0.7615270001294412 0.9028368617529091 1
20 Oc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1 0.64 0.7516816776300479 0.8836081864769747 0.7516816776300479 0.8836081864769747 0
22 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC 0.9 0.7869935859921958 0.8961438028034251 0.7869935859921958 0.8961438028034251 0
29 CN(C)CCCN(C)C(=O)Nc1ccc2ncnc(Nc3cccc(F)c3)c2c1 0.63 0.6331012966745685 0.8532194906877604 0.6331012966745685 0.8532194906877604 0
20 COc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1 0.67 0.7889219195289234 0.9039049941460147 0.7889219195289234 0.9039049941460147 0
27 COCCN(C)C(=O)Nc1ccc2ncnc(Nc3cccc(F)c3)c2c1 0.56 0.6937103918127276 0.8633574772116928 0.6937103918127276 0.8633574772116928 0
25 CCN(C)C(=O)Nc1ccc2ncnc(Nc3cccc(F)c3)c2c1 0.59 0.7537355267173669 0.8681808726386129 0.7537355267173669 0.8681808726386129 0
19 Fc1cccc(Nc2ncnc3ccc(Cl)cc23)c1 0.66 0.7615270001294412 0.9032662323822799 0.7615270001294412 0.9032662323822799 0
19 Fc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1 0.75 0.7615270001294412 0.9028368617529091 0.7615270001294412 0.9028368617529091 0
20 COc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1 0.67 0.7889219195289234 0.9039049941460147 0.7889219195289234 0.9039049941460147 1
19 Clc1cccc(Nc2ncnc3cc(Br)ccc23)c1 0.79 0.7319873501650905 0.8945535051095523 0.7319873501650905 0.8945535051095523 1
18 Brc1ccc2c(Nc3ccccc3)ncnc2c1 0.66 0.7727745472420349 0.9093475845011404 0.7727745472420349 0.9093475845011404 1
20 CCOc1ccc(Nc2ncnc3ccccc23)cc1 0.6 0.7796329106986127 0.9213320273699505 0.7796329106986127 0.9213320273699505 1
25 Fc1ccc(Nc2ncnc3cc(-c4cccc(F)c4)ccc23)cc1 0.73 0.5513328414826646 0.895490829746911 0.5513328414826646 0.895490829746911 1
23 c1ccc(Nc2ncnc3cc(-c4ccccc4)ccc23)cc1 0.7 0.5753665542791143 0.9177031616056573 0.5753665542791143 0.9177031616056573 1
26 COc1ccc(-c2ccc3c(Nc4ccc(F)cc4)ncnc3c2)cc1 0.61 0.552942917794335 0.9019084867757425 0.552942917794335 0.9019084867757425 0
20 CCOc1ccc(Nc2ncnc3ccccc23)cc1 0.6 0.7796329106986127 0.9213320273699505 0.7796329106986127 0.9213320273699505 0
25 COc1ccc(Nc2ncnc3cc(-c4ccncn4)ccc23)cc1 0.65 0.6131186619631921 0.875117799814977 0.6131186619631921 0.875117799814977 0
23 c1ccc(Nc2ncnc3cc(-c4ccccc4)ccc23)cc1 0.7 0.5753665542791143 0.9177031616056573 0.5753665542791143 0.9177031616056573 0
20 COc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1 0.67 0.7889219195289234 0.9039049941460147 0.7889219195289234 0.9039049941460147 0
24 Fc1ccc(Nc2ncnc3cc(-c4ccncc4)ccc23)cc1 0.75 0.6011128792072391 0.8888847865555812 0.6011128792072391 0.8888847865555812 0
26 OCc1cccc(-c2ccc3c(Nc4ccc(Cl)cc4)ncnc3c2)n1 0.62 0.555635416490015 0.8684846001360665 0.555635416490015 0.8684846001360665 0
26 COc1ccccc1-c1ccc2c(Nc3ccc(F)cc3)ncnc2c1 0.69 0.552942917794335 0.8965967458850544 0.552942917794335 0.8965967458850544 0
19 Clc1cccc(Nc2ncnc3cc(Br)ccc23)c1 0.79 0.7319873501650905 0.8945535051095523 0.7319873501650905 0.8945535051095523 0
25 OCc1ccc(Nc2ncnc3cc(-c4ccccc4)ccc23)cc1 0.64 0.5779094015457401 0.9001398372370143 0.5779094015457401 0.9001398372370143 0
18 Brc1ccc2c(Nc3ccccc3)ncnc2c1 0.66 0.7727745472420349 0.9093475845011404 0.7727745472420349 0.9093475845011404 0
24 Fc1ccc(Nc2ncnc3cc(-c4ccncn4)ccc23)cc1 0.74 0.6192250121409401 0.8730046132078022 0.6192250121409401 0.8730046132078022 0
28 COc1ccc(Nc2ncnc3cc(-c4ccccc4C(N)=O)ccc23)cc1 0.57 0.550753577675681 0.885567442805763 0.550753577675681 0.885567442805763 0
21 CCCOc1ccc(Nc2ncnc3ccccc23)cc1 0.59 0.7613773878356622 0.9149634190697095 0.7613773878356622 0.9149634190697095 0
22 CCOc1ccc(Nc2ncnc3cc(OC)ccc23)cc1 0.57 0.7759623557669163 0.9065774261245484 0.7759623557669163 0.9065774261245484 0
25 Fc1ccc(Nc2ncnc3cc(-c4cccc(F)c4)ccc23)cc1 0.73 0.5513328414826646 0.895490829746911 0.5513328414826646 0.895490829746911 0
24 Clc1ccc(Nc2ncnc3cc(-c4ccncc4)ccc23)cc1 0.68 0.5674977691537467 0.8894442665122442 0.5674977691537467 0.8894442665122442 0
24 Oc1ccccc1-c1ccc2c(Nc3ccccc3)ncnc2c1 0.57 0.5730427469612739 0.8958590010734577 0.5730427469612739 0.8958590010734577 0
28 CC(=O)Nc1ccc(Nc2ncnc3cc(-c4cccc(F)c4)ccc23)cc1 0.64 0.520605083202016 0.8866069489786024 0.520605083202016 0.8866069489786024 0
19 Nc1ccc(Nc2ncnc3cc(Br)ccc23)cc1 0.58 0.707558296516685 0.8887442743403218 0.707558296516685 0.8887442743403218 0
24 Clc1ccc(Nc2ncnc3cc(-c4ccccc4)ccc23)cc1 0.68 0.523423267045759 0.9103506587115943 0.523423267045759 0.9103506587115943 0
19 Clc1ccc(Nc2ncnc3cc(Br)ccc23)cc1 0.66 0.7319873501650905 0.9018544841305314 0.7319873501650905 0.9018544841305314 0
25 Fc1ccc(-c2ccc3c(Nc4ccc(Cl)cc4)ncnc3c2)cc1 0.67 0.5051071821500523 0.9017544756900091 0.5051071821500523 0.9017544756900091 0
20 Fc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.7766543901704424 0.9243990417115412 0.7766543901704424 0.9243990417115412 1
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.9 0.7766543901704422 0.9255036049449177 0.7766543901704422 0.9255036049449177 1
21 COc1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.92 0.7854290999210233 0.9204281833376994 0.7854290999210233 0.9204281833376994 1
22 COc1cccc(Nc2nccc(-c3ccc(F)cc3)n2)c1 0.87 0.7889554290234893 0.9111690126630099 0.7889554290234893 0.9111690126630099 1
22 COc1ccc(-c2ccnc(Nc3ccc(F)cc3)n2)cc1 0.84 0.7889554290234893 0.9174110799707024 0.7889554290234893 0.9174110799707024 1
23 COc1cccc(-c2ccnc(Nc3cccc(C#N)c3)n2)c1 0.86 0.7940574796578045 0.8885280338997055 0.7940574796578045 0.8885280338997055 1
23 N#Cc1ccc(-c2ccnc(Nc3cccc(C#N)c3)n2)cc1 0.84 0.7974363248997642 0.8757457147263416 0.7974363248997642 0.8757457147263416 1
23 CS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.85 0.7966994243525549 0.9068100329951374 0.7966994243525549 0.9068100329951374 1
22 CN(C)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.7895387536123151 0.907870935739933 0.7895387536123151 0.907870935739933 1
21 COc1cccc(-c2ccnc(Nc3ccccc3)n2)c1 0.9 0.7854290999210233 0.9192207391689651 0.7854290999210233 0.9192207391689651 1
20 Fc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.7766543901704424 0.9243990417115412 0.7766543901704424 0.9243990417115412 0
22 COc1cccc(Nc2nccc(-c3ccc(F)cc3)n2)c1 0.87 0.7889554290234893 0.9111690126630099 0.7889554290234893 0.9111690126630099 0
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.9 0.7766543901704422 0.9255036049449177 0.7766543901704422 0.9255036049449177 0
21 COc1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.92 0.7854290999210233 0.9204281833376994 0.7854290999210233 0.9204281833376994 0
20 Fc1cccc(-c2ccnc(Nc3ccccc3)n2)c1 0.91 0.7766543901704422 0.9169109061183208 0.7766543901704422 0.9169109061183208 0
21 COc1cccc(Nc2nccc(-c3ccncc3)n2)c1 0.84 0.7931604228731318 0.8964869922707018 0.7931604228731318 0.8964869922707018 0
22 COc1ccc(-c2ccnc(Nc3ccc(F)cc3)n2)cc1 0.84 0.7889554290234893 0.9174110799707024 0.7889554290234893 0.9174110799707024 0
22 COc1cccc(-c2ccnc(Nc3cccc(C)c3)n2)c1 0.85 0.782103922425075 0.9072668492014715 0.782103922425075 0.9072668492014715 0
23 COc1cccc(-c2ccnc(Nc3cccc(C#N)c3)n2)c1 0.86 0.7940574796578045 0.8885280338997055 0.7940574796578045 0.8885280338997055 0
22 CN(C)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.7895387536123151 0.907870935739933 0.7895387536123151 0.907870935739933 0
23 N#Cc1ccc(-c2ccnc(Nc3cccc(C#N)c3)n2)cc1 0.84 0.7974363248997642 0.8757457147263416 0.7974363248997642 0.8757457147263416 0
23 CS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.85 0.7966994243525549 0.9068100329951374 0.7966994243525549 0.9068100329951374 0
21 N#Cc1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.85 0.7882008929093238 0.9011341386726871 0.7882008929093238 0.9011341386726871 0
21 COc1cccc(-c2ccnc(Nc3ccccc3)n2)c1 0.9 0.7854290999210233 0.9192207391689651 0.7854290999210233 0.9192207391689651 0
21 COc1ccc(/C=C2/C(=O)Nc3ccccc32)cc1OC 0.73 0.8788486956179424 0.8992406233707846 0.8788486956179424 0.8992406233707846 1
21 COc1ccc(/C=C2/C(=O)Nc3ccccc32)cc1OC 0.73 0.8788486956179424 0.8992406233707846 0.8788486956179424 0.8992406233707846 0
21 COCCc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1 0.53 0.8714112507256742 0.889352838587262 0.8714112507256742 0.889352838587262 0
21 COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1OC 0.73 0.8788486956179424 0.8992406233707846 0.8788486956179424 0.8992406233707846 0
20 COCc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1 0.57 0.8644419018659404 0.8935766121831499 0.8644419018659404 0.8935766121831499 0
23 O=c1cc(-c2ccnc(Nc3ccccc3)n2)ccn1C1CC1 0.86 0.8024245651921724 0.8638309041637697 0.8024245651921724 0.8638309041637697 1
27 O=c1cc(-c2ccnc(Nc3ccccc3)n2)ccn1Cc1ccccc1 0.83 0.586175830728535 0.8818805341547498 0.586175830728535 0.8818805341547498 1
23 CC(C)n1ccc(-c2ccnc(Nc3cnn(C)c3)n2)cc1=O 0.75 0.800173815766164 0.8147284012935057 0.800173815766164 0.8147284012935057 0
27 O=c1cc(-c2ccnc(Nc3cccnc3)n2)ccn1Cc1ccccc1 0.78 0.5931747401488462 0.8624545726162884 0.5931747401488462 0.8624545726162884 0
29 COc1ccccc1Cn1ccc(-c2ccnc(Nc3ccncc3)n2)cc1=O 0.72 0.5470377321997233 0.8491463309923625 0.5470377321997233 0.8491463309923625 0
22 CCn1ccc(-c2ccnc(Nc3cnn(C)c3)n2)cc1=O 0.77 0.7940706321537423 0.827342581802204 0.7940706321537423 0.827342581802204 0
23 O=c1cc(-c2ccnc(Nc3ccccc3)n2)ccn1C1CC1 0.86 0.8024245651921724 0.8638309041637697 0.8024245651921724 0.8638309041637697 0
27 O=c1cc(-c2ccnc(Nc3ccccc3)n2)ccn1Cc1ccccc1 0.83 0.586175830728535 0.8818805341547498 0.586175830728535 0.8818805341547498 0
23 CCn1ccc(-c2ccnc(Nc3ccc(C)nc3)n2)cc1=O 0.78 0.8021000535089031 0.842723319708424 0.8021000535089031 0.842723319708424 0
28 Cn1cc(Nc2nccc(-c3ccn(Cc4cccc(Cl)c4)c(=O)c3)n2)cn1 0.69 0.5622188529724808 0.8345239480289349 0.5622188529724808 0.8345239480289349 0
28 Cn1cc(Nc2nccc(-c3ccn(CCc4ccccc4)c(=O)c3)n2)cn1 0.77 0.5628852113519213 0.8406975982269754 0.5628852113519213 0.8406975982269754 0
27 Cn1cc(Nc2nccc(-c3ccn(Cc4ccccc4)c(=O)c3)n2)cn1 0.74 0.593518244846225 0.8461764835218385 0.593518244846225 0.8461764835218385 0
28 Clc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1 0.48 0.6989031384051622 0.7935573520530327 0.6989031384051622 0.7935573520530327 1
29 OCc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1 0.49 0.6966203669390043 0.7859882910406905 0.6966203669390043 0.7859882910406905 1
30 N#CCc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1 0.47 0.7078041086860769 0.7716456055957184 0.7078041086860769 0.7716456055957184 1
19 COc1ccc(Cc2cnc(N)nc2N)cc1OC 0.48 0.8583914380649984 0.8819103173539118 0.8583914380649984 0.8819103173539118 1
20 O=C(Nc1cnccn1)Nc1ccnc2ccccc12 0.85 0.746139464534418 0.8846530182434835 0.746139464534418 0.8846530182434835 1
20 O=C(Nc1cnccn1)Nc1ccnc2ccccc12 0.85 0.746139464534418 0.8846530182434835 0.746139464534418 0.8846530182434835 0
21 COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1 0.49 0.7940400286227499 0.9144998751572496 0.7940400286227499 0.9144998751572496 1
23 C(=C/c1[nH]nc2cc(-c3ccncc3)ccc12)\c1ccncc1 0.63 0.6167314087930266 0.8323082898107855 0.6167314087930266 0.8323082898107855 1
23 C(=C/c1[nH]nc2cc(-c3ccccn3)ccc12)\c1cccnc1 0.57 0.6167314087930266 0.8352784124417776 0.6167314087930266 0.8352784124417776 1
20 O=C(O)/C=C/c1[nH]nc2cc(-c3cccnc3)ccc12 0.61 0.7135300296816683 0.8342734291592774 0.7135300296816683 0.8342734291592774 1
20 O=C(O)/C=C/c1[nH]nc2cc(-c3cccnc3)ccc12 0.61 0.7135300296816683 0.8342734291592774 0.7135300296816683 0.8342734291592774 0
23 C(=C/c1[nH]nc2cc(-c3ccncc3)ccc12)\c1ccncc1 0.63 0.6167314087930266 0.8323082898107855 0.6167314087930266 0.8323082898107855 0
23 C(=C/c1[nH]nc2cc(-c3ccccn3)ccc12)\c1cccnc1 0.57 0.6167314087930266 0.8352784124417776 0.6167314087930266 0.8352784124417776 0
35 CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4 0.77 0.4058424794083466 0.5607049273584147 0.4058424794083466 0.5607049273584147 1
29 Cn1c(=O)c2cnc(Nc3ccc(C(N)=O)cc3)nc2n2c3ccccc3nc12 0.64 0.489874788655311 0.8397028266582842 0.489874788655311 0.8397028266582842 1
34 NC(=O)c1ccc(Nc2ncc3c(=O)n(-c4ccccc4)c4nc5ccccc5n4c3n2)cc1 0.65 0.4272332705914058 0.8412027224425087 0.4272332705914058 0.8412027224425087 1
27 CCn1c(=O)c2cnc(Nc3ccccc3)nc2n2c3ccccc3nc12 0.51 0.5363316739642338 0.852261780503338 0.5363316739642338 0.852261780503338 1
31 O=c1c2cnc(Nc3ccccc3)nc2n2c3ccccc3nc2n1-c1ccccc1 0.58 0.4752062215610157 0.8557727211530596 0.4752062215610157 0.8557727211530596 1
26 Cn1c(=O)c2cnc(Nc3ccccc3)nc2n2c3ccccc3nc12 0.58 0.533690443472901 0.8530145596502366 0.533690443472901 0.8530145596502366 1
32 O=c1c2cnc(Nc3ccc(O)cc3)nc2n2c3ccccc3nc2n1-c1ccccc1 0.6 0.41970698056260425 0.8441153801411316 0.41970698056260425 0.8441153801411316 1
34 O=C(O)c1ccc(Nc2ncc3c(=O)n(-c4ccccc4)c4nc5ccccc5n4c3n2)cc1 0.71 0.41852751430782864 0.8441292181690044 0.41852751430782864 0.8441292181690044 1
29 Cn1c(=O)c2cnc(Nc3ccc(C(=O)O)cc3)nc2n2c3ccccc3nc12 0.64 0.48966294359794793 0.8431934661392853 0.48966294359794793 0.8431934661392853 1
26 Cn1c(=O)c2cnc(Nc3ccccc3)nc2n2c3ccccc3nc12 0.58 0.533690443472901 0.8530145596502366 0.533690443472901 0.8530145596502366 0
27 CCn1c(=O)c2cnc(Nc3ccccc3)nc2n2c3ccccc3nc12 0.51 0.5363316739642338 0.852261780503338 0.5363316739642338 0.852261780503338 0
21 Clc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.7375147342077332 0.9119033694419176 0.7375147342077332 0.9119033694419176 1
21 Clc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.7375147342077332 0.9119033694419176 0.7375147342077332 0.9119033694419176 0
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.86 0.7289143504246572 0.8987389645860868 0.7289143504246572 0.8987389645860868 0
23 COc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.84 0.7157566198383035 0.9007112715575699 0.7157566198383035 0.9007112715575699 0
22 Clc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.85 0.6836106088762764 0.8993423299707022 0.6836106088762764 0.8993423299707022 0
23 Fc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.78 0.6612651068351716 0.8917629467480511 0.6612651068351716 0.8917629467480511 0
27 O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1 0.66 0.48753390702796573 0.7855391880009035 0.48753390702796573 0.7855391880009035 1
21 COc1ccccc1Nc1nccc(-c2ccccc2)n1 0.71 0.7854290999210233 0.9210661485982455 0.7854290999210233 0.9210661485982455 1
21 COc1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.92 0.7854290999210233 0.9204281833376994 0.7854290999210233 0.9204281833376994 1
25 CN1CCN(c2ccc(Nc3nccc(-c4ccco4)n3)cc2)CC1 0.79 0.7898599597057044 0.8701970097941868 0.7898599597057044 0.8701970097941868 1
25 NC1CN(Cc2ccc(Nc3nccc(-c4ccncc4)n3)cc2)C1 0.78 0.7468392609974303 0.8660240225814737 0.7468392609974303 0.8660240225814737 0
26 CN1CCN(c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)CC1 0.87 0.7820297811645504 0.8958244734206767 0.7820297811645504 0.8958244734206767 0
22 COc1cccc(-c2ccnc(Nc3cccc(C)c3)n2)c1 0.85 0.782103922425075 0.9072668492014715 0.782103922425075 0.9072668492014715 0
31 CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(N)=O)n3)cc2)CC1 0.86 0.542552351390608 0.8579974853483172 0.542552351390608 0.8579974853483172 0
22 NCc1ccc(Nc2nccc(-c3ccc(O)cc3)n2)cc1 0.84 0.6880001377772847 0.8942822338168561 0.6880001377772847 0.8942822338168561 0
25 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3OC)n2)cc1 0.74 0.6705335092272477 0.8945789224760996 0.6705335092272477 0.8945789224760996 0
24 Fc1cccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c1 0.6 0.5421205478967073 0.8656814588973238 0.5421205478967073 0.8656814588973238 0
28 CNC(=O)c1ccccc1Nc1nc(Nc2ccc(C(=O)O)cc2)ncc1Cl 0.75 0.500978050428436 0.8731700802370926 0.500978050428436 0.8731700802370926 0
23 Clc1ccccc1Nc1nccc(-c2c[nH]c3ccccc23)n1 0.8 0.5568644975546523 0.882576274596673 0.5568644975546523 0.882576274596673 0
27 COc1cc(Cl)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(N)=O)n1 0.77 0.5637366612000907 0.8661685503490817 0.5637366612000907 0.8661685503490817 0
22 COc1ccccc1Nc1nccc(-c2ccc(Cl)cc2)n1 0.66 0.7675950970340711 0.9124077145860868 0.7675950970340711 0.9124077145860868 0
23 Fc1ccc(Nc2cc(-c3c[nH]c4ccccc34)ncn2)cc1 0.63 0.5853715954787118 0.8780758221079853 0.5853715954787118 0.8780758221079853 0
23 COc1ccc(Nc2nccc(-c3cccc(OC)c3)n2)cc1 0.87 0.7743487027908672 0.912344796241841 0.7743487027908672 0.912344796241841 0
22 c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1 0.83 0.5877632623255664 0.8947096813693037 0.5877632623255664 0.8947096813693037 0
21 COc1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.92 0.7854290999210233 0.9204281833376994 0.7854290999210233 0.9204281833376994 0
25 c1ccc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1 0.84 0.7681721458890008 0.8874375891427663 0.7681721458890008 0.8874375891427663 0
27 CN1CCN(c2cccc(Nc3nccc(-c4ccc(F)cc4)n3)c2)CC1 0.83 0.7642661715519223 0.8823780414575736 0.7642661715519223 0.8823780414575736 0
21 COc1ccccc1Nc1nccc(-c2ccccc2)n1 0.71 0.7854290999210233 0.9210661485982455 0.7854290999210233 0.9210661485982455 0
27 NC1CCN(c2ccc(Nc3nccc(-c4cccc(Cl)c4)n3)cc2)CC1 0.85 0.6996809430517149 0.8699478564527049 0.6996809430517149 0.8699478564527049 0
24 COc1cccc(Nc2cc(-c3c[nH]c4ccccc34)ncn2)c1 0.66 0.5863938876968199 0.874744374854606 0.5863938876968199 0.874744374854606 0
24 OC1CN(c2cccc(Nc3nccc(-c4ccccc4)n3)c2)C1 0.85 0.7739748815828597 0.8823128874687526 0.7739748815828597 0.8823128874687526 0
20 Cc1cccc(Nc2nccc(-c3ccccn3)n2)c1 0.78 0.7833048986491562 0.8963773989475252 0.7833048986491562 0.8963773989475252 0
22 COc1ccccc1-c1ccnc(Nc2cccc(Cl)c2)n1 0.87 0.7675950970340712 0.9050591568937791 0.7675950970340712 0.9050591568937791 0
25 NC(=O)c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1 0.78 0.5338994387297966 0.8785694388090816 0.5338994387297966 0.8785694388090816 0
27 NC1CCN(c2ccc(Nc3nccc(-c4ccccc4Cl)n3)cc2)CC1 0.79 0.6996809430517149 0.8703980998801638 0.6996809430517149 0.8703980998801638 0
26 NC1CCN(c2ccc(Nc3nccc(-c4ccncc4)n3)cc2)CC1 0.84 0.7550055600838302 0.8630016961978995 0.7550055600838302 0.8630016961978995 0
26 NC1CCN(c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)CC1 0.83 0.7524211617184003 0.8822790188752221 0.7524211617184003 0.8822790188752221 0
25 CN1CCC(c2ccc(Nc3nccc(-c4ccco4)n3)cc2)CC1 0.81 0.7712016339880334 0.8605959702931474 0.7712016339880334 0.8605959702931474 0
25 CN1CCN(c2ccc(Nc3nccc(-c4ccco4)n3)cc2)CC1 0.79 0.7898599597057044 0.8701970097941868 0.7898599597057044 0.8701970097941868 0
24 c1coc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)c1 0.79 0.7701144967240512 0.8604886628045278 0.7701144967240512 0.8604886628045278 0
27 O=C(O)c1cccc(-c2cccc3cnc(Nc4ccc(F)cc4)nc23)c1 0.75 0.543215652418002 0.8805855440166828 0.543215652418002 0.8805855440166828 1
27 NC(=O)c1cccc(-c2cccc3cnc(Nc4ccccc4F)nc23)c1 0.53 0.5705228499108765 0.872209409894395 0.5705228499108765 0.872209409894395 1
26 OCc1cccc(-c2cccc3cnc(Nc4ccc(F)cc4)nc23)c1 0.66 0.564145215072253 0.8770230616745283 0.564145215072253 0.8770230616745283 1
29 N#Cc1ccc(Nc2ncc3cccc(-c4cccc(C(=O)O)c4)c3n2)cc1F 0.63 0.5267846424045688 0.8501326691049942 0.5267846424045688 0.8501326691049942 0
27 OCCOc1cccc(Nc2ncc3cccc(-c4ccccc4)c3n2)c1 0.57 0.534897961815731 0.8783991880009037 0.534897961815731 0.8783991880009037 0
28 CNC(=O)c1cccc(Nc2ncc3cccc(-c4cccc(F)c4)c3n2)c1 0.56 0.5519400635180728 0.8704447457497326 0.5519400635180728 0.8704447457497326 0
