size smiles gsk3b jnk3 qed sa qed sa max_or_val 
24 NC(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.84 0.62 0.65845859482982 0.8769340133513123 0.65845859482982 0.8769340133513123 1
26 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.66 0.65 0.6115541273044517 0.8700059548813986 0.6115541273044517 0.8700059548813986 1
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.59 0.68 0.6981404318925082 0.8812354626266747 0.6981404318925082 0.8812354626266747 1
25 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3OC)n2)cc1 0.62 0.57 0.6705335092272477 0.8820984676550803 0.6705335092272477 0.8820984676550803 1
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.65 0.67 0.644469381672002 0.8690611978825993 0.644469381672002 0.8690611978825993 1
23 Clc1ccccc1Nc1nc(Nc2ccc(Br)cc2)ncc1Cl 0.68 0.61 0.5514880295309811 0.8749301126322381 0.5514880295309811 0.8749301126322381 0
25 COc1cc(Br)ccc1Nc1ncc(Cl)c(Nc2ccccc2F)n1 0.63 0.54 0.5650984405260028 0.8572232780559469 0.5650984405260028 0.8572232780559469 0
23 Fc1cccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)c1 0.67 0.55 0.7134741531129651 0.8735051709072962 0.7134741531129651 0.8735051709072962 0
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.65 0.67 0.644469381672002 0.8690611978825993 0.644469381672002 0.8690611978825993 0
26 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.66 0.65 0.6115541273044517 0.8700059548813986 0.6115541273044517 0.8700059548813986 0
23 Fc1ccccc1Nc1nc(Nc2ccc(Br)cc2)ncc1Cl 0.65 0.65 0.6126816413205936 0.8743450310471563 0.6126816413205936 0.8743450310471563 0
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.71 0.62 0.6167643952262964 0.8696206778392622 0.6167643952262964 0.8696206778392622 0
24 NC(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.84 0.62 0.65845859482982 0.8769340133513123 0.65845859482982 0.8769340133513123 0
23 COc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.71 0.52 0.7157566198383035 0.8895290201923396 0.7157566198383035 0.8895290201923396 0
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.62 0.6 0.6475748445711507 0.8817951058819702 0.6475748445711507 0.8817951058819702 0
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.59 0.68 0.6981404318925082 0.8812354626266747 0.6981404318925082 0.8812354626266747 0
25 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3OC)n2)cc1 0.62 0.57 0.6705335092272477 0.8820984676550803 0.6705335092272477 0.8820984676550803 0
32 O=C(O)c1cccc(-c2cccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc23)c1 0.52 0.56 0.442520083526711 0.8325095163621202 0.442520083526711 0.8325095163621202 1
25 Fc1cccc(Nc2ncc3cccc(-c4cccc(F)c4)c3n2)c1 0.47 0.52 0.5513328414826646 0.8671937258215713 0.5513328414826646 0.8671937258215713 1
30 COc1ccc(Nc2ncc3cccc(-c4cccc(C(=O)N(C)C)c4)c3n2)cc1 0.52 0.55 0.5254008975734619 0.8543145217330993 0.5254008975734619 0.8543145217330993 1
30 CN(C)C(=O)c1cccc(-c2cccc3cnc(Nc4ccc(O)c(F)c4)nc23)c1 0.56 0.49 0.488456229689864 0.8340778112206293 0.488456229689864 0.8340778112206293 1
26 COc1ccc(Nc2ncc3cccc(-c4cccc(F)c4)c3n2)cc1 0.43 0.61 0.552942917794335 0.8737197747741658 0.552942917794335 0.8737197747741658 1
25 Fc1ccc(Nc2ncc3cccc(-c4cccc(F)c4)c3n2)cc1 0.46 0.54 0.5513328414826646 0.8730617974759443 0.5513328414826646 0.8730617974759443 1
24 Fc1cccc(-c2cccc3cnc(Nc4ccccc4)nc23)c1 0.49 0.5 0.5658688702746003 0.8809357970748353 0.5658688702746003 0.8809357970748353 1
30 COc1ccc(Nc2ncc3cccc(-c4cccc(C(=O)N(C)C)c4)c3n2)cc1 0.52 0.55 0.5254008975734619 0.8543145217330993 0.5254008975734619 0.8543145217330993 0
26 CNc1nc(Nc2ccc(-c3ccccc3)cc2)c2c(O)nccc2n1 0.36 0.34 0.515440779892259 0.834130705948255 0.515440779892259 0.834130705948255 1
29 Oc1ncc(Cl)c2nc(NC3CC3)nc(Nc3ccc(-c4ccccc4)cc3)c12 0.39 0.34 0.41528012217132443 0.8165102326860588 0.41528012217132443 0.8165102326860588 1
32 Cc1ccc(NC(=O)c2ccc(C(N)=O)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.57 0.4 0.43076575407516193 0.8527214035036559 0.43076575407516193 0.8527214035036559 1
32 Cc1ccc(NC(=O)c2ccc(N(C)C)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.57 0.43 0.45765635306808894 0.8482336108615155 0.45765635306808894 0.8482336108615155 1
32 Cc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.56 0.43 0.4150367344988125 0.8558705673832547 0.4150367344988125 0.8558705673832547 1
17 Brc1ccc(-c2ccnc(NC3CC3)n2)cc1 0.66 0.61 0.94005328794541 0.8878236638480862 0.94005328794541 0.8878236638480862 1
22 O=C(O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.75 0.49 0.768033999138487 0.9072875374178343 0.768033999138487 0.9072875374178343 1
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.8 0.55 0.7626630429862935 0.9256899744216524 0.7626630429862935 0.9256899744216524 1
21 Oc1ccc(-c2ccnc(Nc3ccc(F)cc3)n2)cc1 0.71 0.5 0.7676427584296459 0.8976684280225231 0.7676427584296459 0.8976684280225231 1
24 c1ccc(-c2ccnc(Nc3ccc(N4CCCC4)cc3)n2)cc1 0.64 0.61 0.7698773189884996 0.8946308825449205 0.7698773189884996 0.8946308825449205 1
24 Fc1ccccc1-c1ccnc(Nc2ccc(N3CCC3)cc2)n1 0.71 0.57 0.7806049184400436 0.8831856871847253 0.7806049184400436 0.8831856871847253 1
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.8 0.55 0.7626630429862935 0.9256899744216524 0.7626630429862935 0.9256899744216524 0
24 CC1CN(c2ccc(-c3ccnc(Nc4ccccc4)n3)cc2)C1 0.7 0.56 0.7770056565380214 0.8785663465253847 0.7770056565380214 0.8785663465253847 0
31 c1cc(-c2ccc(N3CCOCC3)cc2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.63 0.6 0.6810022822592564 0.8484533247691977 0.6810022822592564 0.8484533247691977 0
17 Brc1ccc(-c2ccnc(NC3CC3)n2)cc1 0.66 0.61 0.94005328794541 0.8878236638480862 0.94005328794541 0.8878236638480862 0
21 Clc1ccc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc1 0.76 0.53 0.721988416971883 0.9073087811120567 0.721988416971883 0.9073087811120567 0
24 N#Cc1ccc(Nc2nccc(-c3ccc(C(N)=O)cc3)n2)cc1 0.7 0.56 0.769927336323617 0.8764029096723827 0.769927336323617 0.8764029096723827 0
24 c1ccc(-c2ccnc(Nc3ccc(N4CCCC4)cc3)n2)cc1 0.64 0.61 0.7698773189884996 0.8946308825449205 0.7698773189884996 0.8946308825449205 0
24 Fc1ccccc1-c1ccnc(Nc2ccc(N3CCC3)cc2)n1 0.71 0.57 0.7806049184400436 0.8831856871847253 0.7806049184400436 0.8831856871847253 0
31 COc1ccc(Nc2ncc3cc(-c4c(Cl)c(OC)cc(OC)c4Cl)ccc3n2)cc1 0.48 0.47 0.36366525010843914 0.8269070430938839 0.36366525010843914 0.8269070430938839 1
30 COc1cc(OC)c(Cl)c(-c2ccc3nc(Nc4ccc(Cl)cc4)ncc3c2)c1Cl 0.45 0.52 0.34671601166859645 0.8265996211753807 0.34671601166859645 0.8265996211753807 1
29 COc1cc(OC)c(Cl)c(-c2ccc3nc(Nc4ccccc4)ncc3c2)c1Cl 0.49 0.4 0.40227162146830014 0.832962704110217 0.40227162146830014 0.832962704110217 1
30 COc1cc(OC)c(Cl)c(-c2ccc3nc(Nc4ccc(F)cc4)ncc3c2)c1Cl 0.43 0.45 0.38074833842932737 0.8261322908586385 0.38074833842932737 0.8261322908586385 1
34 C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1 0.38 0.49 0.34297263045705784 0.8031606615998336 0.34297263045705784 0.8031606615998336 1
30 O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12 0.28 0.37 0.37425065545818476 0.8113904900553438 0.37425065545818476 0.8113904900553438 1
29 CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1 0.56 0.48 0.4874373998840835 0.802852972877594 0.4874373998840835 0.802852972877594 1
25 CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1 0.51 0.49 0.5458796961954645 0.8865394932961058 0.5458796961954645 0.8865394932961058 1
31 CS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccc(F)cc3F)n2)cc1 0.63 0.41 0.5283091953904475 0.8264490587253113 0.5283091953904475 0.8264490587253113 1
33 CN(c1ncccc1CNc1nc(Nc2ccc(F)c(F)c2)ncc1C(F)(F)F)S(C)(=O)=O 0.54 0.43 0.4865237211463404 0.7910305956563192 0.4865237211463404 0.7910305956563192 1
25 Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1 0.36 0.19 0.7761388978158189 0.8339574771387473 0.7761388978158189 0.8339574771387473 1
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.65 0.67 0.644469381672002 0.8690611978825993 0.644469381672002 0.8690611978825993 1
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.59 0.68 0.6981404318925082 0.8812354626266747 0.6981404318925082 0.8812354626266747 1
26 N#Cc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.74 0.69 0.6365290105781194 0.852903252178696 0.6365290105781194 0.852903252178696 1
24 N#Cc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.59 0.65 0.7246809645778659 0.8628934336411673 0.7246809645778659 0.8628934336411673 1
25 O=C(O)c1ccccc1Nc1nc(Nc2ccc(Br)cc2)ncc1Cl 0.78 0.53 0.5345509881840312 0.8673942423029675 0.5345509881840312 0.8673942423029675 1
22 Fc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1 0.62 0.52 0.7289143504246572 0.8933856143409109 0.7289143504246572 0.8933856143409109 1
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.68 0.54 0.7289143504246572 0.8881957104947572 0.7289143504246572 0.8881957104947572 1
31 NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2Cl)ncc1Cl 0.61 0.66 0.5073629868329234 0.8280058252106437 0.5073629868329234 0.8280058252106437 0
26 Clc1ccccc1Nc1nc(Nc2ccc(N3CCC3)cc2)ncc1Cl 0.64 0.6 0.6081797960668753 0.8660724441398882 0.6081797960668753 0.8660724441398882 0
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.59 0.68 0.6981404318925082 0.8812354626266747 0.6981404318925082 0.8812354626266747 0
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.65 0.67 0.644469381672002 0.8690611978825993 0.644469381672002 0.8690611978825993 0
26 N#Cc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.74 0.69 0.6365290105781194 0.852903252178696 0.6365290105781194 0.852903252178696 0
24 N#Cc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.59 0.65 0.7246809645778659 0.8628934336411673 0.7246809645778659 0.8628934336411673 0
25 O=C(O)c1ccccc1Nc1nc(Nc2ccc(Br)cc2)ncc1Cl 0.78 0.53 0.5345509881840312 0.8673942423029675 0.5345509881840312 0.8673942423029675 0
22 Fc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1 0.62 0.52 0.7289143504246572 0.8933856143409109 0.7289143504246572 0.8933856143409109 0
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.68 0.54 0.7289143504246572 0.8881957104947572 0.7289143504246572 0.8881957104947572 0
21 COc1cc(C=C2C(=O)Nc3ccccc32)cc(OC)c1 0.64 0.53 0.8788486956179424 0.8747723036004972 0.8788486956179424 0.8747723036004972 1
23 COc1cc(C=C2C(=O)Nc3ccccc32)cc(OC)c1OC 0.6 0.38 0.8810126211958613 0.8727752623543107 0.8810126211958613 0.8727752623543107 1
21 COc1cc(C=C2C(=O)Nc3ccccc32)cc(OC)c1 0.64 0.53 0.8788486956179424 0.8747723036004972 0.8788486956179424 0.8747723036004972 0
39 Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1 0.64 0.55 0.30878428664193475 0.8099145667401884 0.30878428664193475 0.8099145667401884 1
32 COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC 0.72 0.57 0.38787036915829415 0.828101676575066 0.38787036915829415 0.828101676575066 1
34 CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1 0.28 0.56 0.45729335341237065 0.705253063027714 0.45729335341237065 0.705253063027714 1
24 Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1 0.53 0.51 0.5003390334672705 0.8254061267451649 0.5003390334672705 0.8254061267451649 1
24 Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1 0.53 0.51 0.5003390334672705 0.8254061267451649 0.5003390334672705 0.8254061267451649 0
43 COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C(C)=O)CC3)cc2OC)n1 0.54 0.47 0.3891469185603538 0.7826385180621533 0.3891469185603538 0.7826385180621533 1
20 Clc1ccc(Nc2nccc(-c3ccccn3)n2)cc1 0.65 0.55 0.7904963744612046 0.8918322326411301 0.7904963744612046 0.8918322326411301 1
23 c1cc(-c2ccnc(Nc3ccc(N4CCC4)cc3)n2)ccn1 0.65 0.55 0.7992829265260182 0.8767530730051981 0.7992829265260182 0.8767530730051981 1
21 N#Cc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.74 0.53 0.7882008929093238 0.8954961911108364 0.7882008929093238 0.8954961911108364 1
22 c1cc(-c2nccs2)nc(Nc2ccc(N3CCC3)cc2)n1 0.7 0.42 0.7984451387970358 0.8541739797255263 0.7984451387970358 0.8541739797255263 1
24 Cc1nn(C)cc1-c1ccnc(Nc2ccc(N3CCC3)cc2)n1 0.73 0.45 0.8000953753980871 0.8492575362052699 0.8000953753980871 0.8492575362052699 1
23 Cc1occc1-c1ccnc(Nc2ccc(N3CCC3)cc2)n1 0.75 0.46 0.7893234494404512 0.8534332681831545 0.7893234494404512 0.8534332681831545 1
20 Clc1ccc(Nc2nccc(-c3ccccn3)n2)cc1 0.65 0.55 0.7904963744612046 0.8918322326411301 0.7904963744612046 0.8918322326411301 0
23 c1cc(-c2ccnc(Nc3ccc(N4CCC4)cc3)n2)ccn1 0.65 0.55 0.7992829265260182 0.8767530730051981 0.7992829265260182 0.8767530730051981 0
21 N#Cc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.74 0.53 0.7882008929093238 0.8954961911108364 0.7882008929093238 0.8954961911108364 0
26 CS(=O)(=O)Nc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.7 0.51 0.6122276749348774 0.8674442085196523 0.6122276749348774 0.8674442085196523 1
25 NC(=O)c1ccc(Nc2ncc(F)c(Nc3cccc(Br)c3)n2)cc1 0.72 0.51 0.6008633042383168 0.8627704069833576 0.6008633042383168 0.8627704069833576 1
23 Fc1ccc(Nc2ncc(F)c(Nc3ccc(F)cc3)n2)cc1 0.65 0.49 0.7497184266838454 0.8844219541240794 0.7497184266838454 0.8844219541240794 1
25 CS(=O)(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.7 0.49 0.7261075326468442 0.8741383376442461 0.7261075326468442 0.8741383376442461 1
26 CS(=O)(=O)c1ccc(Nc2nc(Nc3ccc(F)cc3)ncc2F)cc1 0.57 0.49 0.7072415551815261 0.8663056102796846 0.7072415551815261 0.8663056102796846 1
26 NC(=O)c1ccc(Nc2ncc(F)c(Nc3cc(F)cc(F)c3)n2)cc1 0.73 0.53 0.6485340310573128 0.8503650412596632 0.6485340310573128 0.8503650412596632 1
26 CS(=O)(=O)Nc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.7 0.51 0.6122276749348774 0.8674442085196523 0.6122276749348774 0.8674442085196523 0
25 NC(=O)c1ccc(Nc2ncc(F)c(Nc3cccc(Br)c3)n2)cc1 0.72 0.51 0.6008633042383168 0.8627704069833576 0.6008633042383168 0.8627704069833576 0
26 NC(=O)c1ccc(Nc2ncc(F)c(Nc3cc(F)cc(F)c3)n2)cc1 0.73 0.53 0.6485340310573128 0.8503650412596632 0.6485340310573128 0.8503650412596632 0
28 O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl 0.56 0.38 0.4261443688183634 0.7908824820899854 0.4261443688183634 0.7908824820899854 1
23 N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F 0.67 0.6 0.37055423436063634 0.7140666026993467 0.37055423436063634 0.7140666026993467 1
26 CCc1c2cc(-c3ccnc(NC4CCC(N)CC4)n3)ccc2nn1C 0.53 0.55 0.7545374104889939 0.8003985979860418 0.7545374104889939 0.8003985979860418 1
22 CCc1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.52 0.58 0.8024872596102298 0.8217714888830356 0.8024872596102298 0.8217714888830356 1
23 CC(C)c1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.54 0.41 0.7977253485192223 0.8106526588040148 0.7977253485192223 0.8106526588040148 1
27 CC(C)c1c2cc(-c3ccnc(NC4CCN(C)CC4)n3)ccc2nn1C 0.54 0.43 0.7655207725860388 0.7988451609102197 0.7655207725860388 0.7988451609102197 1
26 CCc1c2cc(-c3ccnc(NC4CCC(N)CC4)n3)ccc2nn1C 0.53 0.55 0.7545374104889939 0.8003985979860418 0.7545374104889939 0.8003985979860418 0
22 CCc1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.52 0.58 0.8024872596102298 0.8217714888830356 0.8024872596102298 0.8217714888830356 0
25 CN1CCN(c2ccc(Nc3ncc4ccc(=O)[nH]c4n3)cc2)CC1 0.52 0.56 0.7596018160441489 0.8405149060112446 0.7596018160441489 0.8405149060112446 1
23 COc1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.57 0.51 0.8023387152807574 0.8586415345436598 0.8023387152807574 0.8586415345436598 1
23 COc1ccc(Nc2ncc3ccc(=O)n(C4CC4)c3n2)cc1 0.57 0.51 0.8023387152807574 0.8586415345436598 0.8023387152807574 0.8586415345436598 0
25 CN1CCN(c2ccc(Nc3ncc4ccc(=O)[nH]c4n3)cc2)CC1 0.52 0.56 0.7596018160441489 0.8405149060112446 0.7596018160441489 0.8405149060112446 0
24 C#Cc1cccc(Nc2ncnc3cc(OCCOC)ccc23)c1 0.57 0.34 0.5574300142892216 0.845139972899011 0.5574300142892216 0.845139972899011 1
25 C#Cc1cccc(Nc2ncnc3cc(Cl)c(OCCOC)cc23)c1 0.62 0.38 0.5352407071615333 0.8313076556892683 0.5352407071615333 0.8313076556892683 1
25 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(F)cc23)c1 0.61 0.46 0.5508649563512898 0.8301324420140543 0.5508649563512898 0.8301324420140543 1
26 C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCOC)cc23)c1 0.66 0.43 0.5209687742410436 0.8367780851655291 0.5209687742410436 0.8367780851655291 1
21 CNc1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1 0.52 0.33 0.7744962286121506 0.832587175395369 0.7744962286121506 0.832587175395369 1
22 CC(C)Nc1ncc2ncnc(Nc3ccc(Cl)cc3)c2n1 0.45 0.43 0.7654753180360232 0.8425981067096535 0.7654753180360232 0.8425981067096535 1
23 Fc1ccc(Nc2ncnc3cnc(NC4CC4)nc23)cc1F 0.51 0.38 0.7707875182363093 0.8320380380401632 0.7707875182363093 0.8320380380401632 1
22 CNc1cc(-c2nc(SC)[nH]c2-c2ccc(F)cc2)ccn1 0.51 0.61 0.7136257538790451 0.8317531738647206 0.7136257538790451 0.8317531738647206 1
24 CSc1nc(-c2ccnc(NC3CC3)c2)c(-c2ccc(F)cc2)[nH]1 0.56 0.74 0.6679350831089811 0.8283748160268976 0.6679350831089811 0.8283748160268976 1
22 CNc1cc(-c2nc(SC)[nH]c2-c2ccc(F)cc2)ccn1 0.51 0.61 0.7136257538790451 0.8317531738647206 0.7136257538790451 0.8317531738647206 0
24 CSc1nc(-c2ccnc(NC3CC3)c2)c(-c2ccc(F)cc2)[nH]1 0.56 0.74 0.6679350831089811 0.8283748160268976 0.6679350831089811 0.8283748160268976 0
25 Fc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1 0.57 0.47 0.5507131509118377 0.892224039380652 0.5507131509118377 0.892224039380652 1
22 Fc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1F 0.74 0.57 0.7560428283782025 0.8843103739562957 0.7560428283782025 0.8843103739562957 1
23 O=C(O)c1cccc(-c2cc(Nc3ccc(F)cc3)ncn2)c1 0.44 0.54 0.7678842537177081 0.8829925834947088 0.7678842537177081 0.8829925834947088 1
16 COc1ccnc(Nc2ccc(Cl)cc2)n1 0.65 0.52 0.8887861730207439 0.8996671077833587 0.8887861730207439 0.8996671077833587 1
20 Fc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1 0.41 0.49 0.7766543901704422 0.90578112442731 0.7766543901704422 0.90578112442731 1
19 c1ccc(Nc2cc(-c3ccccc3)ncn2)cc1 0.4 0.39 0.7626630429862935 0.9148883549884539 0.7626630429862935 0.9148883549884539 1
24 NC(=O)c1cccc(Nc2ccnc(Nc3ccc(Cl)cc3)n2)c1 0.61 0.52 0.6584585948298202 0.8767491750012566 0.6584585948298202 0.8767491750012566 0
22 Fc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1F 0.74 0.57 0.7560428283782025 0.8843103739562957 0.7560428283782025 0.8843103739562957 0
16 COc1ccnc(Nc2ccc(Cl)cc2)n1 0.65 0.52 0.8887861730207439 0.8996671077833587 0.8887861730207439 0.8996671077833587 0
25 Cc1cnc(Nc2ccc(C(N)=O)cc2)nc1Nc1ccccc1F 0.62 0.57 0.6623462671732119 0.8697207861816241 0.6623462671732119 0.8697207861816241 1
24 NC(=O)c1ccc(Nc2nccc(Nc3cccc(Br)c3)n2)cc1 0.65 0.5 0.62193231786056 0.8697092641874327 0.62193231786056 0.8697092641874327 1
29 CN1CCN(c2ccc(Nc3nccc(-c4cccc(C(=O)O)c4)n3)cc2)CC1 0.62 0.65 0.692542629207229 0.8616450312208573 0.692542629207229 0.8616450312208573 1
32 Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(C(C)(C)C)c1 0.53 0.56 0.5712123645221046 0.8355021837601887 0.5712123645221046 0.8355021837601887 0
25 Cc1cnc(Nc2ccc(C(N)=O)cc2)nc1Nc1ccccc1F 0.62 0.57 0.6623462671732119 0.8697207861816241 0.6623462671732119 0.8697207861816241 0
29 Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1ccccc1F 0.59 0.61 0.6799497750251312 0.852114078839905 0.6799497750251312 0.852114078839905 0
29 CN1CCN(c2ccc(Nc3nccc(-c4cccc(C(=O)O)c4)n3)cc2)CC1 0.62 0.65 0.692542629207229 0.8616450312208573 0.692542629207229 0.8616450312208573 0
32 O=C(Oc1ccccc1)N(c1ccnc(Nc2ccc(Cl)cc2)n1)c1ccc(F)cc1F 0.43 0.38 0.3746426362461131 0.8302710690554955 0.3746426362461131 0.8302710690554955 1
39 Cc1ccccc1N(C(=O)Oc1c(C)cccc1C)c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1 0.44 0.31 0.32155089400191694 0.7951537150918367 0.32155089400191694 0.7951537150918367 1
32 CNc1ccc(Nc2nccc(N(C(=O)Oc3ccccc3)c3ccccc3F)n2)cc1 0.43 0.37 0.40700953630684716 0.8278444282815894 0.40700953630684716 0.8278444282815894 1
28 Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4n[nH]c(N)c34)cc2)c1 0.53 0.35 0.4098564168765686 0.8462048701133544 0.4098564168765686 0.8462048701133544 1
14 O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2 0.52 0.63 0.5289547551768387 0.8410808364376295 0.5289547551768387 0.8410808364376295 1
14 O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2 0.52 0.63 0.5289547551768387 0.8410808364376295 0.5289547551768387 0.8410808364376295 0
25 Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1 0.31 0.29 0.5998369578834515 0.8243747584875353 0.5998369578834515 0.8243747584875353 1
25 NC(=O)c1ccc(N[C@H]2CCCC[C@@H]2N)nc1Nc1cccc(Br)c1 0.54 0.48 0.6115920129859781 0.7147829451683109 0.6115920129859781 0.7147829451683109 1
22 O[C@H]1CC[C@H](Nc2ncc(Br)c(Nc3ccccc3)n2)CC1 0.74 0.41 0.7728899767918119 0.8487264797255265 0.7728899767918119 0.8487264797255265 1
22 O[C@H]1CC[C@H](Nc2ncc(F)c(Nc3ccccc3)n2)CC1 0.65 0.43 0.8094628854001482 0.8546221528024497 0.8094628854001482 0.8546221528024497 1
22 O[C@H]1CC[C@H](Nc2ncc(Cl)c(Nc3ccccc3)n2)CC1 0.73 0.43 0.8033829884771002 0.8552473931870649 0.8033829884771002 0.8552473931870649 1
19 Fc1cccc(Nc2nc(NC3CC3)ncc2F)c1 0.6 0.45 0.8886630942897253 0.8655329043961613 0.8886630942897253 0.8655329043961613 1
33 Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1 0.34 0.26 0.4568163085513306 0.7768042258857386 0.4568163085513306 0.7768042258857386 1
51 CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12 0.45 0.41 0.17687410754264862 0.6726594661669698 0.17687410754264862 0.6726594661669698 1
21 COc1ccc(Nc2nccc(-c3ccncc3)n2)cc1 0.68 0.49 0.7931604228731318 0.8930190198949552 0.7931604228731318 0.8930190198949552 1
21 COc1ccc(Nc2nccc(-c3cccnc3)n2)cc1 0.6 0.51 0.7931604228731318 0.89351281642101 0.7931604228731318 0.89351281642101 1
21 COc1ccc(Nc2nccc(N3CCOCC3)n2)cc1 0.61 0.41 0.928165977731385 0.8825398635674121 0.928165977731385 0.8825398635674121 1
